@RELATION data/data_cough/svm_cough
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Coughing,NoCough}

@DATA
0.017564,0.027355,3.187362,0.038308,0.040323,0.208491,0.011086,0.031316,-45.167503,0.240542,-0.190159,-0.019619,0.056724,0.117248,0.059668,-0.045844,-0.050453,-0.011152,-0.079340,0.017988,-0.024406,0.001941,0.000287,0.003583,0.002280,0.137034,0.002977,0.005742,0.001111,0.001455,0.003122,0.003029,0.002682,0.040396,-0.000313,-0.000068,0.020468,-0.001587,-0.002116,-0.004076,0.000000,-0.000626,-0.262834,-0.022406,-0.002622,-0.002243,-0.003082,-0.003212,-0.001102,0.003601,0.002251,-0.001787,0.009010,-0.001234,-0.004112,-0.000392,-0.000025,-0.000470,-0.000207,0.001432,-0.000139,-0.000354,-0.000060,-0.000053,-0.000215,-0.000170,-0.000045,0.000320,0.010556,0.033289,0.153551,0.010863,0.005118,0.099631,0.043617,0.029379,0.885477,0.150167,0.139905,0.087643,0.140876,0.058697,0.089910,0.056241,0.072590,0.070606,0.061007,0.063504,0.050147,0.002564,0.000211,0.004763,0.003218,0.006356,0.003328,0.008278,0.000984,0.001201,0.003441,0.002089,0.003920,0.002097,0.009589,0.038910,0.320072,0.014328,0.014398,0.095725,0.060390,0.021736,1.086517,0.269764,0.137955,0.079283,0.099338,0.050358,0.108518,0.063206,0.074330,0.100888,0.066783,0.078717,0.071306,0.003190,0.000400,0.008583,0.004032,0.015015,0.005092,0.013561,0.001201,0.001794,0.003740,0.003816,0.003153,0.002630,Coughing
0.048766,0.003693,3.009816,0.119551,0.168066,0.333607,0.007729,0.070762,-31.851338,2.310962,-0.878276,-0.008520,-0.122208,-0.166478,0.014013,0.103959,-0.174916,-0.039271,-0.087517,0.036475,-0.136567,0.013781,0.009554,0.043469,0.017288,0.017391,0.011259,0.025679,0.006526,0.009902,0.015753,0.018465,0.006426,0.019151,0.000540,0.000026,0.003027,0.000774,0.000192,0.003668,0.000041,0.000454,0.096859,-0.038768,-0.032707,-0.012611,-0.004603,0.004104,0.008433,0.002672,-0.008134,0.000498,0.005215,-0.001670,-0.003618,-0.000001,0.000015,-0.002854,-0.000015,-0.000018,0.000390,-0.000266,0.000228,0.000030,-0.000135,-0.000114,0.000005,-0.000632,0.026131,0.008027,0.340974,0.034245,0.025798,0.300386,0.005441,0.054314,4.297401,0.914210,0.759249,0.427338,0.249679,0.314364,0.321933,0.305767,0.284752,0.228364,0.263448,0.252976,0.245856,0.012183,0.011860,0.050513,0.013530,0.017352,0.010927,0.025409,0.009187,0.010964,0.012078,0.016231,0.006754,0.013220,0.015908,0.010600,0.472374,0.034321,0.032231,0.236904,0.006407,0.042380,3.170349,0.628959,0.518513,0.402980,0.256830,0.369892,0.338965,0.354373,0.252387,0.270050,0.294674,0.284562,0.249723,0.014187,0.015895,0.040572,0.017840,0.019131,0.013214,0.029174,0.011198,0.014818,0.014822,0.017098,0.008834,0.011398,Coughing
0.019025,0.002956,3.141933,0.061799,0.103302,0.256871,0.012427,0.019746,-38.064359,1.756322,-0.053293,0.232999,-0.149777,0.002851,-0.065061,0.027402,-0.134445,-0.081889,0.032046,-0.027071,-0.047173,0.015475,0.002315,0.031996,0.012127,0.082058,0.008466,0.028918,0.002181,0.005530,0.019649,0.017052,0.002120,0.033037,-0.000789,-0.000338,0.000460,-0.001287,-0.001374,-0.001579,0.000000,-0.001279,-0.288699,-0.002073,0.014819,0.000817,0.001393,0.002802,-0.003821,-0.002302,-0.001902,-0.000275,0.001713,0.004107,0.002230,-0.000107,-0.000218,-0.000133,-0.000085,0.001647,-0.000107,-0.000100,-0.000075,-0.000016,-0.000119,-0.000060,-0.000067,0.000409,0.010256,0.005260,0.221170,0.020208,0.028453,0.104522,0.034123,0.009409,2.622602,0.656298,0.278104,0.211674,0.195094,0.143808,0.156259,0.131265,0.181979,0.139111,0.130090,0.128184,0.122318,0.013677,0.002844,0.022579,0.013613,0.026874,0.008810,0.026330,0.003691,0.005875,0.020876,0.015118,0.002204,0.005162,0.009635,0.007295,0.302002,0.018868,0.027159,0.072577,0.048683,0.007015,1.081117,0.402765,0.249373,0.221595,0.184920,0.197395,0.164874,0.175942,0.234248,0.161150,0.173735,0.179103,0.173811,0.017333,0.004038,0.023940,0.016336,0.022041,0.012688,0.027936,0.004663,0.006596,0.022589,0.015248,0.003148,0.007008,Coughing
0.098657,0.004301,2.786452,0.162897,0.174118,0.935573,0.007984,0.165082,-29.558815,0.988292,0.775632,0.107479,-0.145747,-0.101200,0.171521,-0.116569,-0.009430,-0.182262,-0.032954,-0.047410,-0.049977,0.010310,0.002115,0.029556,0.009086,0.017186,0.008072,0.074081,0.001691,0.003702,0.007733,0.015719,0.003013,0.025210,-0.000445,-0.000564,0.000199,-0.000019,0.000404,-0.008156,0.000056,-0.001261,-0.053292,0.021676,-0.005908,0.007672,0.006609,0.003171,0.003894,0.001109,-0.000470,-0.003986,-0.001847,-0.004008,0.002171,0.000421,-0.000010,0.000064,0.000022,0.000018,0.000298,0.000900,-0.000077,-0.000030,0.000005,-0.000121,-0.000080,0.000239,0.047685,0.008584,0.472517,0.038007,0.028938,0.463138,0.008007,0.094628,4.086157,0.850751,0.751787,0.493013,0.425583,0.397704,0.278925,0.330018,0.315476,0.325427,0.280490,0.261859,0.256185,0.012171,0.002866,0.028488,0.013570,0.016662,0.009558,0.094417,0.002038,0.003880,0.008326,0.015951,0.003039,0.024747,0.037681,0.009619,0.628965,0.032773,0.029031,0.408687,0.011166,0.078843,3.302797,0.901304,0.703986,0.474062,0.447532,0.374801,0.273082,0.340447,0.343931,0.323920,0.314265,0.289936,0.282239,0.012193,0.003717,0.031181,0.017983,0.020777,0.010435,0.083471,0.002693,0.004617,0.009816,0.017454,0.004125,0.021399,Coughing
0.014891,0.005806,3.205769,0.038594,0.049426,0.473456,0.007570,0.023103,-45.003244,0.493945,-0.113491,0.154667,0.003906,0.001800,0.042757,0.080450,-0.051113,-0.065650,0.008003,-0.005934,-0.054870,0.003240,0.000864,0.014558,0.001540,0.131191,0.002147,0.020651,0.000732,0.000519,0.002284,0.005368,0.001143,0.042533,-0.001130,-0.002699,0.003307,-0.002041,-0.001965,-0.004707,0.000000,-0.001833,-0.307979,-0.018640,0.001964,0.005326,0.000872,-0.009649,-0.003342,0.001895,0.005223,0.000178,-0.002003,-0.002076,0.000884,-0.000042,-0.000006,-0.000115,-0.000093,0.001639,-0.000675,-0.000263,-0.000081,-0.000045,-0.000043,-0.000076,-0.000019,0.000282,0.012229,0.012128,0.115985,0.025566,0.025555,0.154296,0.021591,0.020112,1.960690,0.426743,0.181794,0.139713,0.086613,0.114510,0.068544,0.081072,0.058509,0.087951,0.064288,0.062592,0.066864,0.005165,0.001129,0.017215,0.001766,0.012903,0.003086,0.033214,0.001106,0.000647,0.002902,0.006350,0.001616,0.006648,0.007070,0.007684,0.128278,0.021660,0.020334,0.090514,0.029244,0.014513,0.894031,0.232361,0.159042,0.110218,0.101487,0.078807,0.076308,0.073509,0.070686,0.081867,0.094073,0.061035,0.074833,0.006654,0.001103,0.016680,0.002133,0.012721,0.003316,0.030643,0.000805,0.000875,0.003535,0.006746,0.001982,0.007337,Coughing
0.061788,0.003974,2.915122,0.168252,0.199363,0.519447,0.006330,0.053503,-34.911353,1.383304,-0.511481,-0.058172,-0.186213,-0.010828,0.014345,-0.027371,0.028683,-0.059544,-0.055946,0.065609,0.020980,0.007944,0.006914,0.031216,0.009631,0.032017,0.010255,0.048037,0.008217,0.006581,0.009581,0.012593,0.008001,0.023149,-0.000073,-0.000238,-0.010372,0.000294,0.000881,-0.003198,0.000074,-0.000608,-0.175355,0.007803,-0.001995,-0.001601,0.000076,0.002570,-0.004592,-0.003108,-0.001946,0.001387,-0.001041,-0.002586,0.002805,-0.000130,0.000019,-0.000027,0.000078,0.000356,0.000183,0.000093,-0.000009,-0.000013,-0.000165,0.000008,0.000082,0.000080,0.016730,0.005644,0.381390,0.039717,0.038656,0.197823,0.004118,0.039211,4.557566,0.693619,0.450804,0.550976,0.415312,0.449172,0.261929,0.310670,0.304523,0.250864,0.218888,0.209917,0.178686,0.007292,0.007892,0.034356,0.010207,0.029017,0.009974,0.051067,0.016070,0.009135,0.011779,0.010571,0.010650,0.013753,0.019193,0.005130,0.515500,0.028473,0.032178,0.244414,0.004465,0.043439,2.337559,0.725992,0.416484,0.437472,0.413932,0.305220,0.274238,0.293204,0.344515,0.315414,0.249775,0.265614,0.230854,0.009921,0.011008,0.043903,0.011260,0.032707,0.013482,0.057976,0.019103,0.012648,0.013443,0.013875,0.013557,0.014832,Coughing
0.028752,0.002097,3.183191,0.061760,0.066322,0.526154,0.005759,0.025544,-44.965107,0.421666,-0.176840,-0.012587,-0.052017,-0.024696,0.011605,-0.063149,-0.030079,-0.012232,-0.087375,0.052892,-0.037538,0.002802,0.001901,0.007340,0.003525,0.127106,0.003382,0.012440,0.001592,0.002347,0.003063,0.003710,0.001033,0.038378,-0.000254,-0.000000,0.000816,-0.003550,-0.003359,0.002096,0.000000,0.000000,-0.087040,-0.019123,-0.000286,-0.004219,-0.002290,-0.002630,-0.000552,-0.001221,-0.001242,0.001457,0.001054,-0.000638,0.002018,-0.000010,-0.000001,-0.000031,-0.000006,0.000112,-0.000009,-0.000070,-0.000001,-0.000001,-0.000004,-0.000016,-0.000001,0.000034,0.022487,0.004757,0.148918,0.041875,0.040191,0.126413,0.012272,0.016832,2.020016,0.347987,0.167098,0.128815,0.148501,0.162338,0.111827,0.114061,0.118027,0.065223,0.110992,0.087296,0.091800,0.003520,0.002367,0.008405,0.004801,0.019536,0.004418,0.016575,0.002257,0.003901,0.005501,0.005183,0.001157,0.003593,0.014732,0.006476,0.198512,0.026269,0.024718,0.125708,0.013756,0.014277,1.310962,0.294334,0.168813,0.108152,0.172968,0.149226,0.128630,0.126815,0.130964,0.101887,0.124442,0.110435,0.120147,0.004181,0.003352,0.008813,0.006947,0.014925,0.006113,0.017559,0.002778,0.005845,0.006036,0.005745,0.001540,0.004221,Coughing
0.200413,0.003664,3.058140,0.296339,0.250749,1.624713,0.011509,0.360481,-31.621212,0.940433,0.504452,0.405406,0.003856,0.046141,-0.035248,0.024482,-0.041950,-0.049112,0.127307,-0.035264,-0.051348,0.009550,0.002167,0.032070,0.006815,0.032184,0.007724,0.048560,0.001979,0.003605,0.008227,0.013826,0.002026,0.023198,-0.001729,-0.000723,0.009452,-0.002780,-0.002519,-0.004608,0.007660,-0.002241,-0.271368,-0.023919,-0.010161,0.000686,0.004663,0.003126,0.005999,0.004861,0.003280,0.007586,-0.001816,-0.000675,-0.000169,-0.000017,-0.000009,-0.000110,-0.000300,0.000506,-0.000855,-0.000153,-0.000001,-0.000049,-0.000006,-0.000016,-0.000011,0.000095,0.065515,0.006631,0.307680,0.044835,0.028653,0.603864,0.036224,0.172510,2.855667,1.038658,0.490805,0.308302,0.278522,0.236524,0.263438,0.244348,0.291293,0.255037,0.198519,0.181606,0.180882,0.015175,0.002191,0.032132,0.009290,0.038323,0.012466,0.046651,0.003908,0.005279,0.015939,0.017702,0.001689,0.014463,0.067481,0.006784,0.417520,0.043936,0.027091,0.613816,0.036426,0.184515,2.247747,0.980600,0.472970,0.295214,0.302069,0.291015,0.308715,0.276826,0.378121,0.359809,0.281951,0.225564,0.232009,0.020317,0.003014,0.039521,0.013318,0.045223,0.016138,0.059538,0.004950,0.007638,0.020891,0.023836,0.002364,0.016454,Coughing
0.060672,0.018491,2.992277,0.146390,0.169200,0.564826,0.017619,0.064691,-33.974832,1.353129,-0.445349,0.304002,-0.363420,-0.118798,-0.043610,-0.005182,-0.229790,-0.058184,-0.289164,-0.095458,-0.168038,0.012085,0.004772,0.025605,0.016625,0.049566,0.006459,0.038203,0.003205,0.005639,0.007338,0.015107,0.004179,0.027061,-0.000240,-0.000000,0.000550,0.000080,0.000218,-0.000938,0.000043,-0.000027,-0.014030,0.005424,-0.010528,-0.001546,-0.001009,-0.003959,-0.002714,0.000043,-0.001513,0.000494,0.002043,-0.001640,0.003606,-0.000017,-0.000006,-0.000186,-0.000001,-0.000082,-0.000002,0.000836,-0.000001,-0.000003,-0.000005,-0.000177,0.000007,0.000222,0.035216,0.025811,0.332235,0.066488,0.060830,0.320632,0.051719,0.049099,6.242435,0.753078,0.546678,0.321065,0.411213,0.303313,0.234517,0.237373,0.239228,0.248626,0.252505,0.261080,0.188059,0.012834,0.006067,0.025374,0.020174,0.028780,0.006539,0.061119,0.004389,0.006628,0.009097,0.020901,0.005574,0.015224,0.028967,0.028524,0.406174,0.054326,0.045930,0.309605,0.073903,0.041140,2.235546,0.717881,0.436692,0.320839,0.365946,0.300535,0.311717,0.278381,0.281034,0.256563,0.308339,0.304243,0.232463,0.018431,0.008517,0.028544,0.025467,0.026174,0.008297,0.045523,0.006136,0.009325,0.010868,0.024605,0.006901,0.011390,Coughing
0.027677,0.020913,3.163512,0.040141,0.041662,0.211310,0.009312,0.041343,-44.651996,0.318616,0.144040,0.166317,-0.070237,0.004575,-0.049411,0.062322,-0.012686,-0.049810,-0.003706,-0.017484,0.009018,0.002524,0.000625,0.008874,0.002746,0.128985,0.007305,0.009408,0.000185,0.000859,0.001686,0.004122,0.000740,0.039527,-0.000354,-0.000195,0.030067,-0.001852,-0.002073,-0.012774,0.000000,-0.001234,-0.270819,0.003143,-0.016262,-0.012675,0.006260,0.001880,0.004217,0.001597,0.001663,-0.005783,-0.000386,-0.000803,0.004812,-0.000052,-0.000004,-0.000085,-0.000041,0.001532,-0.000039,-0.000112,-0.000042,-0.000020,-0.000053,-0.000082,-0.000079,0.000425,0.030703,0.033608,0.191580,0.028071,0.021636,0.212866,0.033175,0.044811,2.739924,0.262221,0.193910,0.099983,0.095663,0.119824,0.088712,0.084245,0.112962,0.111280,0.060388,0.070571,0.085564,0.003273,0.000740,0.011916,0.003090,0.019491,0.012845,0.016950,0.000233,0.001371,0.001982,0.006018,0.000953,0.006384,0.022653,0.040354,0.230195,0.014622,0.013216,0.184804,0.047608,0.040107,1.571900,0.154381,0.175980,0.119436,0.085080,0.125650,0.103487,0.091575,0.101204,0.110376,0.076618,0.083348,0.086469,0.004080,0.000923,0.008653,0.003598,0.011499,0.013741,0.015570,0.000250,0.001710,0.002739,0.008689,0.001202,0.006099,Coughing
0.099265,0.023216,3.128885,0.210195,0.202896,0.973801,0.002901,0.162151,-31.866733,1.335635,-0.451182,-1.110732,-0.662313,0.320624,0.144858,-0.035053,0.112771,-0.250713,0.026594,0.116552,0.020018,0.009388,0.007644,0.011462,0.010670,0.043157,0.016573,0.014810,0.004778,0.003897,0.006713,0.008935,0.008531,0.017440,-0.000653,-0.000511,0.008625,0.001652,0.000816,0.002233,0.000005,-0.000200,-0.222118,-0.024855,-0.002350,-0.001395,0.006965,0.009390,0.008332,0.009410,-0.008909,-0.008385,-0.000652,0.003772,0.003923,-0.000187,-0.000046,-0.000009,-0.000011,0.001573,-0.000035,-0.000112,-0.000009,-0.000099,-0.000329,-0.000782,-0.000417,0.000216,0.044076,0.039104,0.164330,0.049014,0.027165,0.404644,0.001847,0.082646,3.376232,0.393641,0.252587,0.400996,0.280164,0.248749,0.220818,0.216867,0.224688,0.211187,0.181647,0.200391,0.145465,0.010774,0.006743,0.010380,0.009976,0.021486,0.017522,0.012609,0.004967,0.003204,0.006666,0.009152,0.010148,0.006292,0.031076,0.048215,0.190336,0.031770,0.024944,0.305397,0.002072,0.068487,1.843431,0.349509,0.259279,0.346207,0.265713,0.280787,0.252688,0.210084,0.244564,0.245348,0.229977,0.232320,0.184477,0.012192,0.008185,0.014124,0.013115,0.020834,0.020593,0.016509,0.006395,0.004073,0.008734,0.011284,0.011618,0.006378,Coughing
0.083094,0.005787,3.072660,0.180676,0.206429,0.624661,0.005221,0.116897,-28.899876,2.187487,-0.029795,0.165723,-0.362241,-0.199863,0.191605,-0.317950,0.132994,-0.194465,-0.156850,0.148299,-0.106120,0.009934,0.004091,0.037468,0.030512,0.022934,0.014639,0.046381,0.001751,0.007225,0.021272,0.032298,0.004285,0.027800,-0.000123,-0.000039,-0.001570,0.000096,0.000321,-0.001019,0.000054,-0.000472,-0.092297,0.003981,0.002608,0.002704,0.007596,-0.004479,-0.000533,0.010926,0.002729,0.011238,0.007905,-0.009438,0.000301,-0.000145,0.000088,0.000242,-0.000126,-0.000049,-0.000357,0.000726,-0.000059,0.000019,-0.000066,0.000896,0.000002,0.000275,0.046229,0.008298,0.236871,0.039928,0.022395,0.456575,0.003718,0.097440,3.423448,0.740893,0.310095,0.315770,0.327301,0.303023,0.254928,0.308070,0.250750,0.306796,0.269631,0.259677,0.229999,0.007385,0.004857,0.031471,0.034071,0.017135,0.018785,0.048778,0.001577,0.010203,0.023053,0.029819,0.003802,0.013859,0.039739,0.008963,0.338063,0.030747,0.019032,0.398651,0.004497,0.091664,2.152579,0.556373,0.301362,0.292867,0.293613,0.264941,0.285589,0.308476,0.278190,0.265656,0.260694,0.261170,0.238530,0.009677,0.005957,0.032104,0.034798,0.018394,0.022788,0.041897,0.001949,0.012810,0.021885,0.038000,0.005014,0.014603,Coughing
0.009061,0.003731,3.173977,0.031975,0.044325,0.278629,0.005394,0.006125,-47.075526,0.443527,0.030107,0.081346,-0.051278,0.054268,0.053538,0.007256,-0.020401,0.026138,-0.025838,-0.006855,0.024573,0.001381,0.000568,0.004302,0.001238,0.141210,0.000899,0.037242,0.000272,0.001017,0.002414,0.002860,0.000508,0.048702,-0.001701,-0.000000,0.005407,-0.003316,-0.003181,-0.003572,0.000000,-0.000681,-0.107170,-0.011696,-0.000503,-0.008773,0.002968,-0.001914,-0.008228,0.005550,-0.003596,-0.007168,0.005987,-0.002333,-0.003920,-0.000020,-0.000002,-0.000798,-0.000010,0.001592,-0.000009,-0.000543,-0.000011,-0.000326,-0.000070,-0.000028,-0.000006,0.000211,0.011471,0.009532,0.132135,0.018124,0.016560,0.044669,0.010810,0.007042,1.845252,0.203354,0.041510,0.065471,0.094747,0.052362,0.056189,0.051783,0.048873,0.058964,0.059294,0.025109,0.036672,0.001928,0.001039,0.004459,0.001600,0.009091,0.001217,0.036761,0.000393,0.001647,0.003328,0.005345,0.000774,0.008899,0.011760,0.012394,0.187198,0.021765,0.018682,0.017679,0.018200,0.003364,1.082282,0.133035,0.046236,0.070753,0.060628,0.063756,0.078225,0.031421,0.048478,0.056230,0.063303,0.032612,0.036850,0.002203,0.000892,0.005411,0.001398,0.007666,0.001410,0.023100,0.000382,0.001065,0.003337,0.006368,0.000967,0.004456,Coughing
0.111325,0.001471,3.025762,0.186297,0.197563,0.802279,0.003970,0.153267,-33.982978,1.068500,-0.474812,0.342848,-0.267183,0.041894,0.067493,-0.264872,-0.017108,0.063316,0.039490,-0.135454,-0.039893,0.010620,0.004558,0.024406,0.009006,0.016920,0.012126,0.040922,0.004587,0.008316,0.016489,0.015847,0.004357,0.017018,0.000290,-0.000034,0.000256,0.000130,0.000164,0.004453,0.000019,0.000109,-0.127778,0.008534,0.009564,-0.004642,0.006856,0.010914,-0.001335,0.007279,0.005154,0.001151,0.009639,0.000287,-0.003205,0.000030,0.000022,0.000598,0.000073,-0.000197,-0.000022,0.000623,0.000056,-0.000269,0.000173,0.000081,-0.000025,0.000099,0.045296,0.004167,0.364221,0.039668,0.016064,0.423762,0.002646,0.126151,3.252516,0.617260,0.474388,0.358122,0.317331,0.357600,0.249278,0.242481,0.213038,0.226470,0.242463,0.235126,0.236863,0.008776,0.004517,0.024845,0.007831,0.017493,0.010858,0.036365,0.003660,0.007026,0.009476,0.014977,0.004350,0.009939,0.041655,0.005789,0.480743,0.035479,0.016946,0.394217,0.003123,0.118234,2.341312,0.625860,0.445158,0.354159,0.297041,0.349473,0.306264,0.267486,0.237617,0.253096,0.270802,0.282318,0.268518,0.011861,0.005392,0.032246,0.010687,0.022949,0.012212,0.033711,0.004561,0.009243,0.009712,0.019095,0.005475,0.011374,Coughing
0.024093,0.002109,1.302016,0.040075,0.036137,0.176705,0.001134,0.040417,-47.047608,0.027892,-0.263114,0.000304,-0.026228,0.087300,0.023939,-0.068805,0.007276,0.008800,0.008891,-0.024686,0.004614,0.000761,0.000390,0.001272,0.000604,0.141085,0.001318,0.004172,0.001216,0.001115,0.002241,0.002556,0.001542,0.040860,-0.000331,-0.000104,0.001513,-0.001316,-0.001669,-0.004436,0.000000,-0.000971,-0.269406,-0.002789,0.016518,0.005765,0.001494,-0.004971,0.008919,-0.001237,-0.002799,0.002338,-0.001049,0.001290,-0.001021,-0.000225,-0.000107,-0.000059,-0.000057,0.001610,-0.000089,-0.000033,-0.000012,-0.000084,-0.000146,-0.000099,-0.000175,0.000402,0.020843,0.003910,0.204203,0.022423,0.018808,0.151912,0.001338,0.042658,2.057212,0.144481,0.184633,0.067692,0.082030,0.077087,0.105713,0.100008,0.059735,0.053430,0.047239,0.062294,0.044540,0.001167,0.000482,0.002690,0.000647,0.012858,0.001752,0.005894,0.002650,0.001484,0.002964,0.005746,0.002340,0.003073,0.014578,0.005058,0.183055,0.017001,0.014089,0.148402,0.001687,0.035087,0.781825,0.121738,0.143997,0.084832,0.090607,0.104582,0.112369,0.114922,0.084699,0.062892,0.062404,0.068275,0.064007,0.001481,0.000533,0.003577,0.000775,0.006311,0.002213,0.007122,0.003942,0.002092,0.003832,0.008597,0.002869,0.002520,Coughing
